Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EI","Intensités des émissions","351","Chine","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","0.9224","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","351","Chine","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","51144.221","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","351","Chine","5510","Production","1035","Viande, suidés","2017","2017","tonnes","55449461","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","243168.0307","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","12.5322","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","27","Riz, paddy","2017","2017","tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","0.363","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","2.3959","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","867","Viande, bovine","2017","2017","tonnes","6600","F","Estimation FAO"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.7964","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","0.0478","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","60","F","Estimation FAO"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","1.5437","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","0.1493","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","1017","Viande, caprin","2017","2017","tonnes","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","16.4982","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","0.0039","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","977","Viande, ovin","2017","2017","tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.2194","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","5.1362","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","1058","Viande, volaille","2017","2017","tonnes","23405","F","Estimation FAO"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.4504","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.396","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","273","F","Estimation FAO"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","0.247","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","28.5227","Fc","Donnée calculée"
"EI","Intensités des émissions","96","Chine - RAS de Hong-Kong","5510","Production","1035","Viande, suidés","2017","2017","tonnes","115500","F","Estimation FAO"
"EI","Intensités des émissions","128","Chine - RAS de Macao","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.8038","Fc","Donnée calculée"
"EI","Intensités des émissions","128","Chine - RAS de Macao","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","2.6979","Fc","Donnée calculée"
"EI","Intensités des émissions","128","Chine - RAS de Macao","5510","Production","1058","Viande, volaille","2017","2017","tonnes","3357","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","128","Chine - RAS de Macao","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.4928","Fc","Donnée calculée"
"EI","Intensités des émissions","128","Chine - RAS de Macao","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.6419","Fc","Donnée calculée"
"EI","Intensités des émissions","128","Chine - RAS de Macao","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","430","F","Estimation FAO"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.2349","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","94603.8721","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","402707639","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","0.8113","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","172538.5907","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","27","Riz, paddy","2017","2017","tonnes","212676000","","Donnée officielle"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","15.824","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","109153.8996","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","867","Viande, bovine","2017","2017","tonnes","6898000","F","Estimation FAO"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.8243","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","25048.4925","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","30386000","","Donnée officielle"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","12.8951","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","29542.6922","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","1017","Viande, caprin","2017","2017","tonnes","2291000","F","Estimation FAO"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","1.1886","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","266.5102","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","224226","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","947","Viande, buffle","2017","2017","kg CO2eq/kg product","87.3784","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","947","Viande, buffle","2017","2017","gigagrammes","31692.155","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","947","Viande, buffle","2017","2017","tonnes","362700","F","Estimation FAO"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","951","Lait, entier frais de bufflesse","2017","2017","kg CO2eq/kg product","3.4439","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","951","Lait, entier frais de bufflesse","2017","2017","gigagrammes","9221.4379","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","951","Lait, entier frais de bufflesse","2017","2017","tonnes","2677636","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","9.7763","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","23308.6196","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","977","Viande, ovin","2017","2017","tonnes","2384200","F","Estimation FAO"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","982","Lait, entier frais de brebis","2017","2017","kg CO2eq/kg product","6.9969","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","7231","Émissions (CO2eq)","982","Lait, entier frais de brebis","2017","2017","gigagrammes","8163.9715","Fc","Donnée calculée"
"EI","Intensités des émissions","41","Chine, continentale","5510","Production","982","Lait, entier frais de brebis","2017","2017","tonnes","1166803","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","41","Chine, continentale","71761","Intensité des émissions","1130","Lait, entier frais de chamelle","2017","2017","kg CO2eq/kg product","6.0693","Fc","Donnée calculée"
